ID da fila,ID da compra,Data da compra,Data de envio,Modo de envio,ID do cliente,Nome do cliente,Segmento,Cidade,Estado,Região Brasileira,País,Região,ID do produto,Categoria,Sub-categoria,Nome do produto,Quantidade,Valor_Vendas,Valor_Desconto,Valor_Lucro
7079,MX-2018-160080,8/5/2018,8/9/2018,Segunda classe,VB-21190,Vinícius Barbosa,Pequenas e Medias Empresas,Acámbaro,Guanajuato,,México,Norte,MAT-MA-10004878,Material de escritório,Materiais,"Kleencut Abridor de carta, Aço",9,"1587,6",0,"109,8"
7082,MX-2017-117877,9/15/2017,9/17/2017,Segunda classe,LC-16765,Lavinia Cardoso,Varejo,Managua,Managua,,Nicarágua,Central,MAT-MA-10004762,Material de escritório,Materiais,"Elite Abridor de carta, Retangular",4,640,0,"281,6"
7083,MX-2015-134684,3/8/2015,3/12/2015,Classe padrão,MC-18895,Melissa Carvalho,Varejo,Mixco,Guatemala,,Guatemala,Central,MAT-EN-10004273,Material de escritório,Envelopes,"Cameo Envelope com fecho, Prata",2,"158,8",0,"20,4"
7084,MX-2015-134684,3/8/2015,3/12/2015,Classe padrão,MC-18895,Melissa Carvalho,Varejo,Mixco,Guatemala,,Guatemala,Central,MAT-AR-10003294,Material de escritório,Armazenamento,"Rogers Armários, Azul",6,"8464,8",0,"253,2"
7086,US-2017-115917,6/15/2017,6/17/2017,Primeira classe,BG-11560,Breno Goncalves,Pequenas e Medias Empresas,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MAT-ET-10000644,Material de escritório,Etiquetas,"Harbour Creations Etiquetas para codificação colorida, Ajustável",3,"172,8","0,2","-32,4"
7087,US-2017-115917,6/15/2017,6/17/2017,Primeira classe,BG-11560,Breno Goncalves,Pequenas e Medias Empresas,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MAT-AR-10001124,Material de escritório,Armazenamento,"Smead Pratelheiras, Tamanho real",2,"522,24","0,2","71,44"
7091,MX-2018-152275,9/29/2018,10/5/2018,Classe padrão,CC-12055,Camila Costa,Pequenas e Medias Empresas,Guanajuato,Guanajuato,,México,Norte,MAT-FI-10003225,Material de escritório,Fichários,"Ibico Reforço para fichário, Reciclado",4,196,0,"46,4"
7093,MX-2018-152275,9/29/2018,10/5/2018,Classe padrão,CC-12055,Camila Costa,Pequenas e Medias Empresas,Guanajuato,Guanajuato,,México,Norte,MAT-CO-10002618,Material de escritório,Colchetes,"OIC Clips de papel, Embalagem com 12",2,"184,8",0,"49,6"
7095,MX-2018-152275,9/29/2018,10/5/2018,Classe padrão,CC-12055,Camila Costa,Pequenas e Medias Empresas,Guanajuato,Guanajuato,,México,Norte,MAT-ET-10004842,Material de escritório,Etiquetas,"Smead Etiquetas jurídicas, Durável",4,"306,4",0,36
7098,MX-2016-124702,10/19/2016,10/22/2016,Primeira classe,CS-12220,Carla Silva,Varejo,San Pedro de Macorís,San Pedro de Macorís,,República Dominicana,Caribe,MAT-FI-10004886,Material de escritório,Fichários,"Ibico Encadernadora, Reciclado",3,"828,48","0,2","134,28"
7099,MX-2016-124702,10/19/2016,10/22/2016,Primeira classe,CS-12220,Carla Silva,Varejo,San Pedro de Macorís,San Pedro de Macorís,,República Dominicana,Caribe,MAT-FI-10002008,Material de escritório,Fichários,"Acco Reforço para fichário, Transparente",5,"163,2","0,2","46,2"
7101,MX-2016-115469,11/8/2016,11/14/2016,Classe padrão,LP-17500,Luana Pinto,Varejo,São Paulo,São Paulo,Sudeste,Brasil,Sul,MAT-AR-10002688,Material de escritório,Armazenamento,"Rogers Carrinho bandeja, Industrial",4,"3788,8",0,"1515,2"
7103,MX-2018-169908,9/3/2018,9/7/2018,Classe padrão,EF-13510,Emily Fernandes,Grande Empresa,Campo Grande,Mato Grosso do Sul,Centro-Oeste,Brasil,Sul,MAT-CO-10003063,Material de escritório,Colchetes,"Stockwell Clips de papel, Metal",2,"181,6",0,"34,4"
7106,MX-2018-145366,11/25/2018,11/29/2018,Classe padrão,GF-15040,Gustavo Ferreira,Varejo,Mejicanos,San Salvador,,El Salvador,Central,MAT-AR-10001438,Material de escritório,Arte,"Boston Canetas, Tamanhos variados",4,464,0,"13,6"
7107,MX-2018-145366,11/25/2018,11/29/2018,Classe padrão,GF-15040,Gustavo Ferreira,Varejo,Mejicanos,San Salvador,,El Salvador,Central,MAT-AR-10003516,Material de escritório,Armazenamento,"Smead Armários, Industrial",1,1326,0,"318,2"
7108,MX-2018-145366,11/25/2018,11/29/2018,Classe padrão,GF-15040,Gustavo Ferreira,Varejo,Mejicanos,San Salvador,,El Salvador,Central,MAT-PA-10004935,Material de escritório,Papel,"SanDisk Artigos de papelaria, Premium",2,"645,6",0,"322,8"
7112,MX-2015-146479,8/11/2015,8/13/2015,Segunda classe,IG-15340,Isabella Goncalves,Varejo,Milpa Alta,Distrito Federal,,México,Norte,MAT-AR-10003045,Material de escritório,Armazenamento,"Smead Bandejas, Azul",6,"1939,2",0,"853,2"
7113,MX-2015-146479,8/11/2015,8/13/2015,Segunda classe,IG-15340,Isabella Goncalves,Varejo,Milpa Alta,Distrito Federal,,México,Norte,MAT-AR-10003555,Material de escritório,Arte,"Boston Apontador, Embalagem tipo bulk",2,"389,6",0,"151,6"
7114,MX-2015-127138,7/13/2015,7/18/2015,Classe padrão,VM-21730,Vitoria Melo,Pequenas e Medias Empresas,Puebla,Puebla,,México,Norte,MAT-MA-10002935,Material de escritório,Materiais,"Fiskars Estilete, Retangular",4,"859,2",0,"368,8"
7115,MX-2015-127138,7/13/2015,7/18/2015,Classe padrão,VM-21730,Vitoria Melo,Pequenas e Medias Empresas,Puebla,Puebla,,México,Norte,MAT-AR-10004538,Material de escritório,Arte,"Crayola Bloco de desenho, Azul",3,"926,4",0,"249,6"
7116,US-2016-144519,11/28/2016,12/2/2016,Classe padrão,DA-12940,Diogo Alves,Pequenas e Medias Empresas,Comodoro Rivadavia,Chubut,,Argentina,Sul,MAT-FI-10003340,Material de escritório,Fichários,"Wilson Jones Capa para fichário, Reciclado",7,"161,7","0,7","-345,1"
7117,US-2016-144519,11/28/2016,12/2/2016,Classe padrão,DA-12940,Diogo Alves,Pequenas e Medias Empresas,Comodoro Rivadavia,Chubut,,Argentina,Sul,MAT-AR-10000586,Material de escritório,Arte,"Boston Marcador, Embalagem tipo bulk",3,"319,68","0,4","-138,72"
7118,MX-2016-150028,5/1/2016,5/5/2016,Classe padrão,MO-18265,Mariana Oliveira,Varejo,Itaúna,Minas Gerais,Sudeste,Brasil,Sul,MAT-PA-10001439,Material de escritório,Papel,"Eaton Papel de pergaminho, Reciclado",5,446,0,169
7119,MX-2016-150028,5/1/2016,5/5/2016,Classe padrão,MO-18265,Mariana Oliveira,Varejo,Itaúna,Minas Gerais,Sudeste,Brasil,Sul,MAT-FI-10002363,Material de escritório,Fichários,"Ibico Divisórias, Durável",2,"138,8",0,"12,4"
7124,MX-2017-131247,10/16/2017,10/20/2017,Classe padrão,VF-21055,Victor Ferreira,Varejo,Holguín,Holguín,,Cuba,Caribe,MAT-ET-10004809,Material de escritório,Etiquetas,"HON Etiquetas para codificação colorida, Ajustável",2,"142,8",0,0
7125,MX-2016-158673,3/21/2016,3/25/2016,Classe padrão,KG-16255,Kauã Gomes,Grande Empresa,Mixco,Guatemala,,Guatemala,Central,MAT-AR-10003499,Material de escritório,Armazenamento,"Rogers Bandejas, Azul",4,"1644,8",0,"180,8"
7126,MX-2015-137120,8/4/2015,8/7/2015,Segunda classe,GA-14875,Guilherme Alves,Pequenas e Medias Empresas,San Salvador,San Salvador,,El Salvador,Central,MAT-AR-10003462,Material de escritório,Armazenamento,"Tenex Pastas, Industrial",3,474,0,9
7127,MX-2015-137120,8/4/2015,8/7/2015,Segunda classe,GA-14875,Guilherme Alves,Pequenas e Medias Empresas,San Salvador,San Salvador,,El Salvador,Central,MAT-ET-10000611,Material de escritório,Etiquetas,"Smead Etiquetas jurídicas, Ajustável",4,240,0,"62,4"
7128,MX-2016-133823,5/25/2016,5/29/2016,Classe padrão,RD-19900,Rebeca Dias,Varejo,Ciudad Juárez,Chihuahua,,México,Norte,MAT-MA-10005000,Material de escritório,Materiais,"Fiskars Cortador de papel, Industrial",9,"2635,2",0,1026
7129,MX-2016-133823,5/25/2016,5/29/2016,Classe padrão,RD-19900,Rebeca Dias,Varejo,Ciudad Juárez,Chihuahua,,México,Norte,MAT-MA-10002656,Material de escritório,Materiais,"Elite Tesouras, Retangular",3,"384,6",0,123
7131,MX-2016-150833,9/28/2016,10/2/2016,Classe padrão,JA-15925,Julieta Almeida,Varejo,Santa Catarina,Novo Leão,,México,Norte,MAT-CO-10004718,Material de escritório,Colchetes,"Stockwell Alfinetes, Embalagem com 12",7,644,0,"205,8"
7133,MX-2018-102561,10/20/2018,10/24/2018,Classe padrão,EO-13870,Estevan Oliveira,Varejo,Montevidéu,Montevidéu,,Uruguai,Sul,MAT-PA-10000521,Material de escritório,Papel,"Enermax Caderno, Embalagem com 12",2,"435,2",0,"104,4"
7134,MX-2018-102561,10/20/2018,10/24/2018,Classe padrão,EO-13870,Estevan Oliveira,Varejo,Montevidéu,Montevidéu,,Uruguai,Sul,MAT-FI-10002363,Material de escritório,Fichários,"Ibico Divisórias, Durável",7,"485,8",0,"43,4"
7137,MX-2017-121118,11/20/2017,11/25/2017,Classe padrão,EM-13255,Eduarda Martins,Pequenas e Medias Empresas,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MAT-FI-10003525,Material de escritório,Fichários,"Ibico Perfurador, Econômico",5,812,"0,2",60
7138,MX-2018-107902,9/5/2018,9/5/2018,No mesmo dia,JG-15850,Julian Gomes,Varejo,Mixco,Guatemala,,Guatemala,Central,MAT-AR-10001124,Material de escritório,Armazenamento,"Smead Pratelheiras, Tamanho real",5,1632,0,505
7139,MX-2018-107902,9/5/2018,9/5/2018,No mesmo dia,JG-15850,Julian Gomes,Varejo,Mixco,Guatemala,,Guatemala,Central,MAT-AR-10001297,Material de escritório,Armazenamento,"Smead Caixa, Metal",2,"131,2",0,"40,4"
7140,MX-2018-139906,10/30/2018,11/3/2018,Classe padrão,LC-17665,Luis Cardoso,Grande Empresa,Soyapango,San Salvador,,El Salvador,Central,MAT-EN-10004039,Material de escritório,Envelopes,"Kraft Malote, Vermelho",3,"1009,2",0,444
7143,MX-2017-106614,11/16/2017,11/16/2017,No mesmo dia,JA-15655,Júlia Azevedo,Grande Empresa,Cuernavaca,Morelos,,México,Norte,MAT-CO-10004909,Material de escritório,Colchetes,"OIC Percevejo niquelado, Tamanhos variados",2,"153,6",0,"48,8"
7144,MX-2016-143567,9/27/2016,10/1/2016,Classe padrão,FS-14380,Fernanda Silva,Varejo,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MAT-MA-10001979,Material de escritório,Materiais,"Fiskars Régua, Aço",2,"147,52","0,2","3,52"
7145,MX-2016-143567,9/27/2016,10/1/2016,Classe padrão,FS-14380,Fernanda Silva,Varejo,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MAT-EN-10002525,Material de escritório,Envelopes,"Ames Com lacre, Conjunto de 50",3,"573,6","0,2","-115,2"
7146,US-2017-153892,10/24/2017,10/28/2017,Segunda classe,LC-17575,Lucas Correia,Varejo,Arraiján,Panamá,,Panamá,Central,MAT-CO-10004160,Material de escritório,Colchetes,"Stockwell Percevejo niquelado, Tamanhos variados",2,"84,72","0,4","-44,08"
7147,US-2017-153892,10/24/2017,10/28/2017,Segunda classe,LC-17575,Lucas Correia,Varejo,Arraiján,Panamá,,Panamá,Central,MAT-ET-10004236,Material de escritório,Etiquetas,"Harbour Creations Etiquetas removíveis, Ajustável",1,33,"0,4","-3,4"
7149,MX-2018-133592,12/29/2018,1/4/2019,Classe padrão,PD-19465,Pedro Dias,Pequenas e Medias Empresas,Pinar del Rio,Pinar del Rio,,Cuba,Caribe,MAT-AR-10004675,Material de escritório,Armazenamento,"Tenex Bandejas, Azul",1,"361,4",0,"32,4"
7150,MX-2018-133592,12/29/2018,1/4/2019,Classe padrão,PD-19465,Pedro Dias,Pequenas e Medias Empresas,Pinar del Rio,Pinar del Rio,,Cuba,Caribe,MAT-AR-10001836,Material de escritório,Arte,"Boston Canetas, Metal",2,"206,4",0,"78,4"
7153,MX-2018-124317,10/13/2018,10/15/2018,Segunda classe,MA-18430,Marisa Araujo,Varejo,Cidade do México,Distrito Federal,,México,Norte,MAT-ET-10002208,Material de escritório,Etiquetas,"Harbour Creations Etiquetas jurídicas, Vermelho",5,359,0,175
7154,MX-2018-124317,10/13/2018,10/15/2018,Segunda classe,MA-18430,Marisa Araujo,Varejo,Cidade do México,Distrito Federal,,México,Norte,MAT-ET-10000835,Material de escritório,Etiquetas,"Harbour Creations Etiquetas jurídicas, Ajustável",3,177,0,"79,2"
7155,MX-2016-149314,7/1/2016,7/5/2016,Classe padrão,GC-14395,Gabriel Castro,Grande Empresa,Valledupar,Cesar,,Colômbia,Sul,MAT-AR-10004952,Material de escritório,Armazenamento,"Rogers Carrinho bandeja, Azul",2,1888,0,"18,8"
7156,MX-2015-108112,7/1/2015,7/4/2015,Primeira classe,JM-15715,Júlia Melo,Varejo,San Andrés Tuxtla,Veracruz,,México,Norte,MAT-FI-10003491,Material de escritório,Fichários,"Cardinal Reforço para fichário, Econômico",4,"142,4",0,4
7157,MX-2015-108112,7/1/2015,7/4/2015,Primeira classe,JM-15715,Júlia Melo,Varejo,San Andrés Tuxtla,Veracruz,,México,Norte,MAT-ET-10001153,Material de escritório,Etiquetas,"Harbour Creations Etiquetas jurídicas, Branco",2,146,0,"55,2"
7158,MX-2016-134817,5/26/2016,5/30/2016,Classe padrão,BS-11215,Beatriz Silva,Pequenas e Medias Empresas,Jiutepec,Morelos,,México,Norte,MAT-MA-10002310,Material de escritório,Materiais,"Acme Régua, Aço",3,"322,2",0,"80,4"
7163,MX-2018-126249,11/17/2018,11/21/2018,Classe padrão,SA-20440,Sofia Almeida,Grande Empresa,Ciudad Juárez,Chihuahua,,México,Norte,MAT-FI-10002403,Material de escritório,Fichários,"Acco Capa para fichário, Durável",2,"197,6",0,"25,6"
7164,MX-2018-126249,11/17/2018,11/21/2018,Classe padrão,SA-20440,Sofia Almeida,Grande Empresa,Ciudad Juárez,Chihuahua,,México,Norte,MAT-AR-10002094,Material de escritório,Armazenamento,"Eldon Pastas, Metal",5,535,0,203
7165,MX-2018-126249,11/17/2018,11/21/2018,Classe padrão,SA-20440,Sofia Almeida,Grande Empresa,Ciudad Juárez,Chihuahua,,México,Norte,MAT-ET-10000988,Material de escritório,Etiquetas,"Smead Etiquetas de envio, Durável",3,240,0,"74,4"
7166,US-2017-101049,11/28/2017,12/4/2017,Classe padrão,CR-12490,Cauã Rocha,Grande Empresa,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MAT-ET-10003076,Material de escritório,Etiquetas,"Smead Etiquetas redondas, Branco",1,"36,8","0,2","-2,8"
7167,US-2017-101049,11/28/2017,12/4/2017,Classe padrão,CR-12490,Cauã Rocha,Grande Empresa,Santo Domingo,Distrito Nacional,,República Dominicana,Caribe,MAT-ET-10000308,Material de escritório,Etiquetas,"Harbour Creations Etiquetas de envio, Durável",9,"568,8","0,2","-43,2"
7169,MX-2017-113579,8/31/2017,9/1/2017,Primeira classe,MF-18610,Martim Ferreira,Grande Empresa,São Bernardo do Campo,São Paulo,Sudeste,Brasil,Sul,MAT-AR-10001073,Material de escritório,Armazenamento,"Tenex Pratelheiras, Azul",4,"1457,6",0,"174,4"
7171,US-2018-112221,10/28/2018,11/2/2018,Classe padrão,DM-13105,Douglas Melo,Grande Empresa,Tegucigalpa,Francisco Morazán,,Honduras,Central,MAT-CO-10002916,Material de escritório,Colchetes,"Advantus Elásticos, Embalagem tipo bulk",2,"132,72","0,4","-60,08"
7173,US-2017-167269,6/18/2017,6/21/2017,Primeira classe,NR-19255,Nicolash Rocha,Grande Empresa,San Pedro Sula,Cortés,,Honduras,Central,MAT-AR-10005000,Material de escritório,Armazenamento,"Fellowes Armários, Tamanho real",3,"2488,32","0,4","-664,08"
7174,US-2017-167269,6/18/2017,6/21/2017,Primeira classe,NR-19255,Nicolash Rocha,Grande Empresa,San Pedro Sula,Cortés,,Honduras,Central,MAT-PA-10003704,Material de escritório,Papel,"SanDisk Papel de pergaminho, Premium",8,"534,72","0,4","-188,48"
7177,MX-2017-102722,5/7/2017,5/9/2017,Segunda classe,AS-10660,Ana Sousa,Varejo,Matehuala,San Luis Potosí,,México,Norte,MAT-PA-10000551,Material de escritório,Papel,"Enermax Caderno, Reciclado",7,"1325,8",0,"569,8"
7178,US-2018-137344,12/2/2018,12/7/2018,Segunda classe,CG-12355,Carolina Goncalves,Varejo,San Justo,Santa Fé,,Argentina,Sul,MAT-PA-10002164,Material de escritório,Papel,"Xerox Artigos de papelaria, Embalagem com 12",1,"196,44","0,4","-13,16"
7180,MX-2018-115707,9/25/2018,9/29/2018,Segunda classe,BC-11485,Breno Cardoso,Pequenas e Medias Empresas,Chinautla,Guatemala,,Guatemala,Central,MAT-CO-10001674,Material de escritório,Colchetes,"Stockwell Alfinetes, Tamanhos variados",4,"315,2",0,"40,8"
7182,MX-2017-109953,3/12/2017,3/16/2017,Classe padrão,RA-20035,Rodrigo Araujo,Pequenas e Medias Empresas,San Pedro de Macorís,San Pedro de Macorís,,República Dominicana,Caribe,MAT-MA-10000372,Material de escritório,Materiais,"Kleencut Tesouras, Aço",3,"347,04","0,2","73,44"
7183,US-2017-151946,5/24/2017,5/27/2017,Primeira classe,FR-14245,Felipe Rodrigues,Pequenas e Medias Empresas,Santiago de los Caballeros,Santiago,,República Dominicana,Caribe,MAT-AC-10003473,Material de escritório,Eletrônicos,"Hamilton Beach Moedor de café, Branco",2,"435,2","0,2","-70,8"
7185,MX-2016-167045,10/11/2016,10/18/2016,Classe padrão,AC-10570,Ana Cardoso,Varejo,Milpa Alta,Distrito Federal,,México,Norte,MAT-CO-10001827,Material de escritório,Colchetes,"OIC Elásticos, Embalagem tipo bulk",2,"227,6",0,2
7186,MX-2018-143217,6/25/2018,6/29/2018,Classe padrão,ES-13450,Emilly Sousa,Pequenas e Medias Empresas,Amatitlán,Guatemala,,Guatemala,Central,MAT-AR-10001300,Material de escritório,Arte,"BIC Bloco de desenho, Azul",3,"973,2",0,"184,8"
7187,MX-2018-143217,6/25/2018,6/29/2018,Classe padrão,ES-13450,Emilly Sousa,Pequenas e Medias Empresas,Amatitlán,Guatemala,,Guatemala,Central,MAT-AR-10003566,Material de escritório,Armazenamento,"Fellowes Armários, Industrial",2,"2770,8",0,"55,2"
7188,US-2018-137358,5/28/2018,5/31/2018,Segunda classe,AC-10285,Alice Carvalho,Grande Empresa,San Pedro Sula,Cortés,,Honduras,Central,MAT-EN-10001731,Material de escritório,Envelopes,"Cameo Com lacre, Prata",5,"811,2","0,4","-94,8"
7190,MX-2018-112053,6/27/2018,6/29/2018,Primeira classe,RR-19930,Rebeca Ribeiro,Varejo,Puebla,Puebla,,México,Norte,MAT-FI-10000581,Material de escritório,Fichários,"Ibico Perfurador, Reciclado",1,"205,4",0,"69,8"
7191,MX-2018-112053,6/27/2018,6/29/2018,Primeira classe,RR-19930,Rebeca Ribeiro,Varejo,Puebla,Puebla,,México,Norte,MAT-FI-10002233,Material de escritório,Fichários,"Wilson Jones Reforço para fichário, Econômico",5,151,0,61
7192,MX-2018-112053,6/27/2018,6/29/2018,Primeira classe,RR-19930,Rebeca Ribeiro,Varejo,Puebla,Puebla,,México,Norte,MAT-AC-10001722,Material de escritório,Eletrônicos,"KitchenAid Torradeira, Vermelho",3,"1706,4",0,"733,2"
7193,MX-2017-167374,10/17/2017,10/23/2017,Classe padrão,AA-10225,Alice Alves,Grande Empresa,São Paulo,São Paulo,Sudeste,Brasil,Sul,MAT-EN-10000752,Material de escritório,Envelopes,"Ames Envelope kraft, Conjunto de 50",3,"493,8",0,"113,4"
7194,MX-2015-155572,7/24/2015,7/27/2015,Segunda classe,LB-16750,Lavinia Barros,Varejo,San Martín,San Salvador,,El Salvador,Central,MAT-MA-10003067,Material de escritório,Materiais,"Fiskars Estilete, Aço",2,"465,6",0,"37,2"
7195,MX-2015-155572,7/24/2015,7/27/2015,Segunda classe,LB-16750,Lavinia Barros,Varejo,San Martín,San Salvador,,El Salvador,Central,MAT-ET-10000489,Material de escritório,Etiquetas,"Harbour Creations Etiquetas de envio, Branco",3,"229,2",0,66
7196,MX-2015-155572,7/24/2015,7/27/2015,Segunda classe,LB-16750,Lavinia Barros,Varejo,San Martín,San Salvador,,El Salvador,Central,MAT-PA-10003735,Material de escritório,Papel,"Xerox Papel de pergaminho, Embalagem com 12",2,232,0,"76,4"
7197,MX-2015-155572,7/24/2015,7/27/2015,Segunda classe,LB-16750,Lavinia Barros,Varejo,San Martín,San Salvador,,El Salvador,Central,MAT-CO-10003641,Material de escritório,Colchetes,"Advantus Elásticos, Metal",7,"779,8",0,77
7199,MX-2018-141712,12/31/2018,12/31/2018,No mesmo dia,PD-19465,Pedro Dias,Pequenas e Medias Empresas,Managua,Managua,,Nicarágua,Central,MAT-AR-10001017,Material de escritório,Armazenamento,"Smead Caixa, Industrial",2,150,0,12
7200,MX-2018-141712,12/31/2018,12/31/2018,No mesmo dia,PD-19465,Pedro Dias,Pequenas e Medias Empresas,Managua,Managua,,Nicarágua,Central,MAT-PA-10002892,Material de escritório,Papel,"Eaton Artigos de papelaria, Reciclado",4,"1202,4",0,300
7201,MX-2018-135167,12/16/2018,12/20/2018,Segunda classe,CC-12445,Cauã Correia,Varejo,Tuxtla Gutiérrez,Chiapas,,México,Norte,MAT-MA-10003141,Material de escritório,Materiais,"Elite Cortador de papel, Industrial",6,"1731,6",0,432
7202,MX-2018-135167,12/16/2018,12/20/2018,Segunda classe,CC-12445,Cauã Correia,Varejo,Tuxtla Gutiérrez,Chiapas,,México,Norte,MAT-EN-10004466,Material de escritório,Envelopes,"GlobeWeis Envelope kraft, Vermelho",3,"618,6",0,"49,2"
7203,MX-2018-138394,8/7/2018,8/14/2018,Classe padrão,DF-12835,Davi Ferreira,Grande Empresa,Huehuetenango,Huehuetenango,,Guatemala,Central,MAT-PA-10002115,Material de escritório,Papel,"Enermax Papel de pergaminho, Embalagem com 12",2,"260,4",0,"72,8"
7206,MX-2018-138394,8/7/2018,8/14/2018,Classe padrão,DF-12835,Davi Ferreira,Grande Empresa,Huehuetenango,Huehuetenango,,Guatemala,Central,MAT-AR-10000586,Material de escritório,Arte,"Boston Marcador, Embalagem tipo bulk",2,"355,2",0,"49,6"
7207,MX-2018-138394,8/7/2018,8/14/2018,Classe padrão,DF-12835,Davi Ferreira,Grande Empresa,Huehuetenango,Huehuetenango,,Guatemala,Central,MAT-EN-10001401,Material de escritório,Envelopes,"Kraft Com lacre, Prata",3,801,0,"376,2"
7210,MX-2016-142664,8/23/2016,8/29/2016,Classe padrão,GB-15010,Gustavo Barbosa,Grande Empresa,Valinhos,São Paulo,Sudeste,Brasil,Sul,MAT-CO-10001922,Material de escritório,Colchetes,"Stockwell Elásticos, Embalagem com 12",5,519,0,233
7212,MX-2017-116820,11/20/2017,11/23/2017,Segunda classe,JA-15625,Júlia Almeida,Varejo,Santiago,Santiago,,Chile,Sul,MAT-FI-10004576,Material de escritório,Fichários,"Avery Divisórias, Econômico",6,"253,2",0,"14,4"
7213,MX-2017-116820,11/20/2017,11/23/2017,Segunda classe,JA-15625,Júlia Almeida,Varejo,Santiago,Santiago,,Chile,Sul,MAT-CO-10004718,Material de escritório,Colchetes,"Stockwell Alfinetes, Embalagem com 12",9,828,0,"264,6"
7215,MX-2015-169397,12/6/2015,12/10/2015,Segunda classe,JL-15685,Julia Lima,Grande Empresa,Managua,Managua,,Nicarágua,Central,MAT-EN-10003894,Material de escritório,Envelopes,"Jiffy Envelope kraft, Vermelho",4,788,0,"393,6"
